card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
ST18-001_r1,Uso-Hachi,C,Character,3,,Ranged,3000,2000,Purple,3,Straw Hat Crew,"[On Play] If you have 8 or more DON!! cards on your field, rest up to 1 of your opponent's Characters with a cost of 5 or less.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST18-001_r1.png
ST18-002_p2,O-Nami,C,Character,4,,Special,2000,1000,Purple,3,Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] If you have 8 or more DON!! cards on your field, trash 1 card from your hand and draw 2 cards.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST18-002_p2.png
ST18-002_r1,O-Nami,C,Character,4,,Special,2000,1000,Purple,3,Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] If you have 8 or more DON!! cards on your field, trash 1 card from your hand and draw 2 cards.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST18-002_r1.png
ST18-003_p1,San-Gorou,C,Character,5,,Strike,6000,1000,Purple,3,Straw Hat Crew,"[When Attacking] [Once Per Turn] If you have 8 or more DON!! cards on your field, draw 1 card.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST18-003_p1.png
ST18-003_r1,San-Gorou,C,Character,5,,Strike,6000,1000,Purple,3,Straw Hat Crew,"[When Attacking] [Once Per Turn] If you have 8 or more DON!! cards on your field, draw 1 card.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST18-003_r1.png
ST19-002_p2,Sengoku,C,Character,1,,Wisdom,1000,1000,Black,3,Navy,"[On Play] You may trash 2 black {Navy} type cards from your hand: If your Leader has the {Navy} type, draw 3 cards.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST19-002_p2.png
ST19-002_r1,Sengoku,C,Character,1,,Wisdom,1000,1000,Black,3,Navy,"[On Play] You may trash 2 black {Navy} type cards from your hand: If your Leader has the {Navy} type, draw 3 cards.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST19-002_r1.png
ST20-003_p1,Charlotte Brulee,C,Character,3,,Special,3000,2000,Yellow,3,Big Mom Pirates,,"[] Look at up to 1 card from the top of your or your opponent's Life cards, and place it at the top or bottom of the Life cards. Then, add this card to your hand.",-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST20-003_p1.png
ST20-003_r1,Charlotte Brulee,C,Character,3,,Special,3000,2000,Yellow,3,Big Mom Pirates,,"[] Look at up to 1 card from the top of your or your opponent's Life cards, and place it at the top or bottom of the Life cards. Then, add this card to your hand.",-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST20-003_r1.png
ST21-003_p2,Sanji,C,Character,2,,Strike,3000,2000,Red,3,Straw Hat Crew,"[On Play] Select up to 1 of your {Straw Hat Crew} type Characters with 6000 power or more. If the selected Character attacks during this turn, your opponent cannot activate [Blocker].",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST21-003_p2.png
ST21-003_r1,Sanji,C,Character,2,,Strike,3000,2000,Red,3,Straw Hat Crew,"[On Play] Select up to 1 of your {Straw Hat Crew} type Characters with 6000 power or more. If the selected Character attacks during this turn, your opponent cannot activate [Blocker].",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST21-003_r1.png
EB02-061_p3,Monkey.D.Luffy,SP CARD,Character,6,,Strike,7000,,Purple,3,Water Seven/Straw Hat Crew,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].
[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/EB02-061_p3.png
OP05-091_p4,Rebecca,SP CARD,Character,4,,Wisdom,,1000,Black,2,Dressrosa,"[Blocker]
[On Play] Add up to 1 black Character card with a cost of 3 to 7 other than [Rebecca] from your trash to your hand. Then, play up to 1 black Character card with a cost of 3 or less from your hand rested.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP05-091_p4.png
OP06-007_p2,Shanks,SP CARD,Character,10,,Slash,12000,,Red,2,FILM/The Four Emperors/Red-Haired Pirates,[On Play] K.O. up to 1 of your opponent's Characters with 10000 power or less.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-007_p2.png
OP06-047_p3,Charlotte Pudding,SP CARD,Character,4,,Wisdom,4000,1000,Blue,2,Big Mom Pirates,"[On Play] Your opponent returns all cards in their hand to their deck and shuffles their deck. Then, your opponent draws 5 cards.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP06-047_p3.png
OP08-023_p2,Carrot,SP CARD,Character,5,,Special,6000,1000,Green,2,Minks,[On Play]/[When Attacking] Up to 1 of your opponent's rested Characters with a cost of 7 or less will not become active in your opponent's next Refresh Phase.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP08-023_p2.png
OP09-020_p2,Come On!! We'll Fight You!!,SP CARD,Event,1,,,,,Red,3,The Four Emperors/Red-Haired Pirates,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 {Red-Haired Pirates} type card other than [Come On!! We'll Fight You!!] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Draw 1 card.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-020_p2.png
OP09-057_p2,Cross Guild,SP CARD,Event,1,,,,,Blue,3,Cross Guild,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 {Cross Guild} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Activate this card's [Main] effect.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-057_p2.png
OP09-078_p2,Gum-Gum Giant,SP CARD,Event,1,,,,,Purple,3,The Four Emperors/Straw Hat Crew,"[Counter] DON!! −2, You may trash 1 card from your hand: If your Leader has the {Straw Hat Crew} type, up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, draw 2 cards.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-078_p2.png
OP09-096_p1,My Era...Begins!!,SP CARD,Event,1,,,,,Black,3,Blackbeard Pirates,"[Main] Look at 3 cards from the top of your deck; reveal up to 1 {Blackbeard Pirates} type card other than [My Era...Begins!!] and add it to your hand. Then, trash the rest.",[] Activate this card's [Main] effect.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP09-096_p1.png
OP10-119_p3,Trafalgar Law,SP CARD,Character,7,,Slash,9000,,Yellow,3,Dressrosa/Supernovas/Heart Pirates,"[On Play] Reveal up to 1 {Supernovas} type Character card from your hand and add it to the top of your Life cards face-down. Then, give up to 1 rested DON!! card to 1 of your {Supernovas} type Leader.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/OP10-119_p3.png
